fight_id,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
7059,651,Keith Peterson,1381.0,823.0,1381.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,2,4:13,http://ufcstats.com/fight-details/582806c33ce6dcf6
7058,651,Marc Goddard,4027.0,684.0,4027.0,3,F,Middleweight,M,Submission,Rear Naked Choke,1,4:39,http://ufcstats.com/fight-details/9124740fe7816d70
7057,651,Dan Miragliotta,1915.0,931.0,1915.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/ced01368259428f5
7056,651,Andrew Glenn,3654.0,334.0,3654.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/42922bab8a3e1828
7055,651,Larry Folsom,1091.0,1126.0,1091.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,2:36,http://ufcstats.com/fight-details/8b296724a6844865
7054,651,Keith Peterson,1049.0,1001.0,1049.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c22de92b9d9030dc
7053,651,Andrew Glenn,12.0,296.0,296.0,3,F,Flyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/c2cdeb207cce5ceb
7052,651,Larry Folsom,1279.0,1865.0,1865.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f18d44292036d5de
7051,651,Andrew Glenn,3088.0,2390.0,2390.0,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/fcc1191761e365f9
7050,651,Dan Miragliotta,3646.0,3149.0,3149.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7b909acede0a26eb
7049,650,Herb Dean,255.0,3562.0,3562.0,5,F,Middleweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/175d9e1ac0725145
7048,650,Keith Peterson,350.0,688.0,350.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Mount,3,3:25,http://ufcstats.com/fight-details/6c2199524d762b11
7047,650,Mark Smith,1229.0,3146.0,1229.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5d9b84493f1ed114
7046,650,Chris Tognoni,906.0,4017.0,906.0,3,F,Featherweight,M,Submission,Arm Triangle From Mount,2,1:48,http://ufcstats.com/fight-details/76fd6919d828d5c2
7045,650,Herb Dean,370.0,1587.0,370.0,3,F,Lightweight,M,KO/TKO,Elbow to Head At Distance,1,1:50,http://ufcstats.com/fight-details/98458778348ea5d7
7044,650,Mark Smith,3315.0,883.0,3315.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/870672b1b443311e
7043,650,Keith Peterson,2973.0,3379.0,3379.0,3,F,Flyweight,M,KO/TKO,Elbows to Head From Half Guard,2,1:03,http://ufcstats.com/fight-details/bc1be168c064f028
7042,650,Chris Tognoni,2286.0,1130.0,2286.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,1,2:25,http://ufcstats.com/fight-details/7ba54a10f28c9496
7041,650,Jerin Valel,2573.0,3732.0,2573.0,3,F,Flyweight,M,Decision,Unanimous,3,4:59,http://ufcstats.com/fight-details/8ea12c7360fa0f6b
7040,650,Chris Tognoni,3751.0,3013.0,3751.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9cfb84817a43b63c
7039,650,Mark Smith,1294.0,3627.0,3627.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8794031c523bf534
7038,649,Dan Miragliotta,1440.0,4053.0,1440.0,5,T,Women's Bantamweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/69bc7ca8ce831731
7037,649,Jason Herzog,1401.0,3296.0,1401.0,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,4:10,http://ufcstats.com/fight-details/40e8bf8ce508c436
7036,649,Dan Miragliotta,1884.0,2920.0,1884.0,3,F,Welterweight,M,Submission,Guillotine Choke On Ground,2,1:06,http://ufcstats.com/fight-details/e9d5ffcacf7d8757
7035,649,Jason Herzog,2464.0,2121.0,2464.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/46c67efd68a0b15d
7034,649,Jerin Valel,3846.0,3985.0,3846.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5311298f79414125
7033,649,Jerin Valel,1804.0,2400.0,2400.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/47a5d4bb68352055
7032,649,John Cooper,33.0,,33.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,1:04,http://ufcstats.com/fight-details/e24b65cd8721349a
7031,649,Sal Ram,1495.0,3773.0,1495.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7ee8b91d7f80f8a7
7030,649,Mitch Cadlick,3135.0,3076.0,3076.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/947ea1122c04ba18
7029,649,Phil Koldyk,3815.0,1397.0,3815.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1676c64a94be0557
7028,648,Herb Dean,2283.0,4065.0,4065.0,5,F,Flyweight,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/d7ae0993c7a378ee
7027,648,Mark Smith,3591.0,1198.0,3591.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7be3e513a31f6570
7026,648,Dan Miragliotta,1693.0,3599.0,1693.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,0:23,http://ufcstats.com/fight-details/e2f4cd4a9a579488
7025,648,Mark Smith,3100.0,4011.0,3100.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/913d8a35095591d5
7024,648,Chris Tognoni,678.0,583.0,678.0,3,F,Women's Flyweight,F,Submission,"Other - Lock On Ground
      Z-Lock",1,1:45,http://ufcstats.com/fight-details/4d0029ad31bdd85a
7023,648,Dan Miragliotta,1434.0,30.0,30.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/a122968e96068800
7022,648,Herb Dean,824.0,1567.0,824.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/84f60cb00b8d4187
7021,648,Mark Smith,3942.0,1799.0,1799.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,2,3:17,http://ufcstats.com/fight-details/5459c3bb88d031f9
7020,648,Chris Tognoni,3516.0,2900.0,3516.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c98f62eb74e69bcb
7019,648,Herb Dean,1573.0,1536.0,1536.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,2:59,http://ufcstats.com/fight-details/ad7bd4b3ee923498
7018,648,Mark Smith,1085.0,2925.0,1085.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dfc62aa72446e4a8
7017,648,Chris Tognoni,3756.0,2136.0,3756.0,3,F,Bantamweight,M,KO/TKO,Punches to Head On Ground,2,3:54,http://ufcstats.com/fight-details/72bb7605e340a8fe
7016,648,Dan Miragliotta,2005.0,2715.0,2005.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/99808befeece3a8a
7015,647,Jason Herzog,3239.0,2552.0,3239.0,5,F,Women's Strawweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/cb9654746447b934
7014,647,Herb Dean,742.0,2575.0,2575.0,3,F,Middleweight,M,KO/TKO,Elbows to Head From Mount,3,1:01,http://ufcstats.com/fight-details/3638ee66c7d34fe0
7013,647,Chris Tognoni,3159.0,2814.0,2814.0,3,F,Catch Weight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/924f982f0d9d2142
7012,647,Kerry Hatley,3002.0,3635.0,3635.0,3,F,Welterweight,M,KO/TKO,Kick to Head At Distance,2,4:15,http://ufcstats.com/fight-details/73700c8c5107f719
7011,647,Herb Dean,3007.0,2364.0,3007.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,1:50,http://ufcstats.com/fight-details/12683e06369d1a83
7010,647,Jason Herzog,,3717.0,3717.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,2:37,http://ufcstats.com/fight-details/49bd9a2f1fbebd1f
7009,647,Chris Tognoni,2171.0,3245.0,2171.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/33007109c9ca1ede
7008,647,Kerry Hatley,3385.0,314.0,314.0,3,F,Welterweight,M,KO/TKO,Kick to Body At Distance,2,2:55,http://ufcstats.com/fight-details/7d583e4002622848
7007,647,Herb Dean,2105.0,1517.0,1517.0,3,F,Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/fb70b62915fdcec6
7006,647,Jason Herzog,2511.0,2984.0,2511.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/eca400aeeb2763d1
7005,647,Kerry Hatley,681.0,2050.0,681.0,3,F,Women's Flyweight,F,KO/TKO,Punch to Head At Distance,1,2:58,http://ufcstats.com/fight-details/744cbe6e49d4f41c
7004,647,Chris Tognoni,807.0,2768.0,2768.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8502f245aabd64ac
7003,646,Dan Miragliotta,926.0,4018.0,4018.0,5,F,Heavyweight,M,Submission,Rear Naked Choke,1,3:43,http://ufcstats.com/fight-details/755202fce24b8f83
7002,646,Keith Peterson,632.0,212.0,212.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c501576b8ec35758
7001,646,Dan Miragliotta,980.0,2865.0,2865.0,3,F,Welterweight,M,KO/TKO,Kick to Head At Distance,1,2:57,http://ufcstats.com/fight-details/b0f4c7788782e26e
7000,646,Keith Peterson,323.0,1178.0,323.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,2:09,http://ufcstats.com/fight-details/dae2484418631ff5
6999,646,Wayne Spinola,1752.0,1597.0,1597.0,3,F,Welterweight,M,Submission,Guillotine Choke From Bottom Guard,2,2:09,http://ufcstats.com/fight-details/838a022ca5d99cc1
6998,646,Dan Miragliotta,3661.0,1773.0,3661.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,4:09,http://ufcstats.com/fight-details/f2ced83baf0457fc
6997,646,Keith Peterson,124.0,731.0,124.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3387f430abb7e39f
6996,646,Wayne Spinola,559.0,672.0,672.0,3,F,Catch Weight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/14e689e60419d469
6995,646,Larry Carter,2225.0,3736.0,3736.0,3,F,Women's Flyweight,F,Decision,Split,3,1:55,http://ufcstats.com/fight-details/6ca856d1950d8f7f
6994,646,Wayne Spinola,3831.0,2726.0,3831.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,0:14,http://ufcstats.com/fight-details/81fda78adcaedbc7
6993,646,Larry Carter,3447.0,2003.0,2003.0,3,F,Women's Bantamweight,F,Submission,Rear Naked Choke,3,4:20,http://ufcstats.com/fight-details/acfcf75f0215b7ab
6992,645,Herb Dean,541.0,3502.0,541.0,5,T,Bantamweight,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/e3aad51099a23ba4
6991,645,Keith Peterson,1577.0,3616.0,1577.0,5,F,Welterweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/ed707998b13d0101
6990,645,Vitor Ribeiro,3976.0,69.0,69.0,3,F,Women's Strawweight,F,KO/TKO,Punch to Head At Distance,1,2:20,http://ufcstats.com/fight-details/11a5a852313d1f5b
6989,645,Keith Peterson,3046.0,1983.0,3046.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/069ab7e7b8b5d262
6988,645,Gary Copeland,2743.0,2320.0,2320.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0c6e3c1f03cd4061
6987,645,Herb Dean,3200.0,2926.0,2926.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,4:08,http://ufcstats.com/fight-details/3f8b4aeb3baf4724
6986,645,Gasper Oliver,1432.0,3448.0,1432.0,3,F,Light Heavyweight,M,Submission,Guillotine Choke Standing,2,2:28,http://ufcstats.com/fight-details/c3ca708aaf4262a7
6985,645,Keith Peterson,125.0,3820.0,125.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/4c9bbd9758be1168
6984,645,Vitor Ribeiro,981.0,2410.0,2410.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5f44d6d9e6bbecff
6983,645,Gary Copeland,625.0,1179.0,1179.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Mount,1,2:10,http://ufcstats.com/fight-details/2372578d3f554c65
6982,645,Gasper Oliver,2618.0,4032.0,4032.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,2:10,http://ufcstats.com/fight-details/d22de60b7a3d908c
6981,645,Gary Copeland,2527.0,1054.0,1054.0,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,2,3:21,http://ufcstats.com/fight-details/93fb6c7e590487f9
6980,644,Herb Dean,606.0,666.0,606.0,5,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,5,1:10,http://ufcstats.com/fight-details/2b1ac5d8f98639bf
6979,644,Jason Herzog,3719.0,1403.0,3719.0,3,F,Middleweight,M,Submission,Rear Naked Choke,2,2:49,http://ufcstats.com/fight-details/ecec1b0dd64ca2ae
6978,644,Mark Smith,245.0,3646.0,245.0,3,F,Middleweight,M,Submission,Arm Triangle From Mount,2,1:28,http://ufcstats.com/fight-details/37ae5c09d6f03f33
6977,644,Chris Tognoni,3073.0,1348.0,1348.0,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,1:41,http://ufcstats.com/fight-details/e0e2c1fc1a178d89
6976,644,Herb Dean,971.0,3390.0,971.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8dbfbd8f8bd0f00b
6975,644,Jason Herzog,1135.0,180.0,180.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c02d44564cb006a9
6974,644,Mark Smith,3634.0,3421.0,3634.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5d11b618f24082dd
6973,644,Chris Tognoni,3140.0,2354.0,3140.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ca63933f8c898fa2
6972,644,Jason Herzog,3112.0,4048.0,4048.0,3,F,Women's Bantamweight,F,Submission,Kneebar After Drop to Ground,1,2:11,http://ufcstats.com/fight-details/f9345fa82bf43847
6971,644,Mark Smith,1488.0,1772.0,1772.0,3,F,Catch Weight,M,Submission,Rear Naked Choke,2,2:03,http://ufcstats.com/fight-details/88a63555728c2025
6970,644,Chris Tognoni,3366.0,2502.0,2502.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e434035be5453be0
6969,643,Marc Goddard,1291.0,3752.0,1291.0,5,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,3:08,http://ufcstats.com/fight-details/856468ba24a37fcc
6968,643,Mark Smith,438.0,684.0,684.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,3:35,http://ufcstats.com/fight-details/d00d5ef4ae0ac01b
6967,643,Chris Tognoni,1958.0,211.0,1958.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/20c0f50c11509301
6966,643,Marc Goddard,161.0,760.0,161.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/06d9fb9c995f1e4f
6965,643,Jacob Montalvo,2817.0,2846.0,2846.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:35,http://ufcstats.com/fight-details/16628e25a043043a
6964,643,Keith Peterson,80.0,2416.0,2416.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,3:42,http://ufcstats.com/fight-details/034cbbec91f67852
6963,643,Chris Tognoni,948.0,3148.0,3148.0,3,F,Women's Featherweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/01aa5949ac6851f3
6962,643,Mark Smith,309.0,470.0,309.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8beab5f941dae8e0
6961,643,Keith Peterson,1850.0,2794.0,2794.0,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/a941c4e25ddddfff
6960,643,Jerin Valel,2559.0,3306.0,2559.0,3,F,Bantamweight,M,KO/TKO,Punches to Head On Ground,3,4:21,http://ufcstats.com/fight-details/277233ca9ea25674
6959,642,Jason Herzog,2532.0,4028.0,2532.0,5,F,Featherweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/6049301b4deea035
6958,642,Keith Peterson,3863.0,1139.0,3863.0,3,F,Featherweight,M,KO/TKO,Knee to Head At Distance,1,2:37,http://ufcstats.com/fight-details/83c81018bb3aeebf
6957,642,Nick Berens,2413.0,1548.0,1548.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/792f139c2b9fd294
6956,642,Keith Peterson,3716.0,3324.0,3324.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,2:05,http://ufcstats.com/fight-details/995e79b951da945b
6955,642,Jason Herzog,1571.0,2685.0,1571.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d856812dc733690a
6954,642,Dwayne Bess,2702.0,2869.0,2869.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/bdbddbc00d07dc4b
6953,642,Jason Herzog,4037.0,3652.0,4037.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,1:40,http://ufcstats.com/fight-details/b01e6e97d66681c5
6952,642,Nick Berens,927.0,1478.0,927.0,3,F,Flyweight,M,KO/TKO,Knee to Head At Distance,1,2:09,http://ufcstats.com/fight-details/bbde45b2c766bb67
6951,642,Dwayne Bess,3337.0,2582.0,3337.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,3,4:13,http://ufcstats.com/fight-details/50e675146cda6e7c
6950,642,Keith Peterson,1001.0,975.0,1001.0,3,F,Women's Strawweight,F,Submission,Armbar From Mount,2,4:21,http://ufcstats.com/fight-details/68c1b833ed8849a3
6949,642,Jason Herzog,287.0,23.0,23.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/cef255a992ba7af3
6948,642,Dwayne Bess,3688.0,2806.0,2806.0,3,F,Women's Strawweight,F,KO/TKO,Punches to Head On Ground,2,2:42,http://ufcstats.com/fight-details/5de3a1bbcf705b58
6947,642,Nick Berens,1216.0,3734.0,3734.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/119559fd8124fee3
6946,642,Dwayne Bess,3114.0,1153.0,3114.0,3,F,Women's Bantamweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/8b2b2562884821a7
6945,641,Dan Miragliotta,1256.0,4089.0,4089.0,5,T,Middleweight,M,KO/TKO,Punch to Head At Distance,2,4:21,http://ufcstats.com/fight-details/fe143cb868adfded
6944,641,Marc Goddard,3616.0,1819.0,3616.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/71ea7d7985dad804
6943,641,Keith Peterson,2961.0,65.0,2961.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,2:57,http://ufcstats.com/fight-details/678d27af287476f8
6942,641,Dan Miragliotta,2534.0,1183.0,2534.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,3:16,http://ufcstats.com/fight-details/3165b03ddc6d3b6e
6941,641,Keith Peterson,946.0,974.0,974.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2cb34fc074f7a9ae
6940,641,Marc Goddard,3325.0,2861.0,2861.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/bbc76ff9e1b1b142
6939,641,Larry Folsom,179.0,1195.0,1195.0,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/95349402616097cd
6938,641,Marc Goddard,1741.0,1144.0,1144.0,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,1,3:15,http://ufcstats.com/fight-details/28e3d939eb043664
6937,641,Larry Folsom,3584.0,2814.0,2814.0,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/780147f2ed2637d1
6936,641,Andrew Glenn,3884.0,1415.0,3884.0,3,F,Catch Weight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d7022b6058dbb26b
6935,641,Larry Folsom,1442.0,2871.0,2871.0,3,F,Featherweight,M,KO/TKO,Punch to Body At Distance,2,0:36,http://ufcstats.com/fight-details/0810cdbeb9dd4d02
6934,641,Andrew Glenn,3988.0,2479.0,2479.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/355a2f4090c0ca31
6933,640,Dan Miragliotta,263.0,857.0,857.0,5,F,Bantamweight,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/33fa6793a7f984ac
6932,640,Jacob Montalvo,2529.0,828.0,2529.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1c2d0db1c9eed052
6931,640,Jason Herzog,2121.0,2007.0,2121.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,4:11,http://ufcstats.com/fight-details/bce8ece2ff26b4d4
6930,640,Kerry Hatley,2068.0,3866.0,3866.0,3,F,Women's Flyweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/9433730f95d52fc8
6929,640,Kerry Hatley,1463.0,3142.0,3142.0,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/2f382615155e32b9
6928,640,Jason Herzog,1198.0,1950.0,1198.0,3,F,Featherweight,M,Submission,Guillotine Choke After Drop to Half Guard,2,2:50,http://ufcstats.com/fight-details/c6cc6ae23cbf8a27
6927,640,Jacob Montalvo,1232.0,4042.0,4042.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b9e037a45f8850fb
6926,640,Kerry Hatley,2834.0,1308.0,2834.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/07e39fd5f4f23270
6925,640,Jason Herzog,258.0,2137.0,258.0,3,F,Flyweight,M,KO/TKO,Elbows to Head On Ground,2,4:04,http://ufcstats.com/fight-details/16bd47ba50891833
6924,640,Kerry Hatley,4011.0,876.0,4011.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6f6fec9c78244174
6923,639,Herb Dean,3117.0,310.0,3117.0,5,T,Welterweight,M,Decision,Majority,5,5:00,http://ufcstats.com/fight-details/c483ac06b1e33c3b
6922,639,Marc Goddard,2902.0,2976.0,2902.0,3,F,Lightweight,M,Decision,Majority,3,5:00,http://ufcstats.com/fight-details/90a83875e1d11238
6921,639,Rich Mitchell,1496.0,3865.0,1496.0,3,F,Welterweight,M,Submission,Armbar From Mount,1,4:51,http://ufcstats.com/fight-details/019b4d006800504b
6920,639,Herb Dean,1900.0,1423.0,1900.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dd9cbf6d6284de26
6919,639,Marc Goddard,255.0,3193.0,255.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5e9c027fb24efc2b
6918,639,Rich Mitchell,715.0,3989.0,715.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,4:27,http://ufcstats.com/fight-details/13f5be7a2ea5577e
6917,639,Lukasz Bosacki,3147.0,1612.0,3147.0,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/cdaf65287d9a0ecb
6916,639,Marc Goddard,1295.0,3927.0,3927.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Mount,1,1:15,http://ufcstats.com/fight-details/9f8cf5ac0807d64e
6915,639,Herb Dean,1642.0,2992.0,1642.0,3,F,Flyweight,M,Submission,Neck Crank From Back Control,3,4:32,http://ufcstats.com/fight-details/f40ac11da3bd7f8e
6914,639,Rich Mitchell,1552.0,823.0,1552.0,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/533984c3ff4b4858
6913,639,Lukasz Bosacki,3146.0,389.0,3146.0,3,F,Middleweight,M,KO/TKO,"to    
      Injury",1,1:52,http://ufcstats.com/fight-details/38094db8e3539cba
6912,639,Marc Goddard,2680.0,2771.0,2680.0,3,F,Flyweight,M,KO/TKO,Punch to Body At Distance,1,1:01,http://ufcstats.com/fight-details/6068385c48de6801
